question,file_a,file_b,score,jaccard,control,idents,loops,calls
2,q2_mfpc.c,q2_wmsn.c,0.700320,0.327586,1.000000,0.928571,1.000000,0.800000
2,q2_barlf.c,q2_gtc.c,0.698704,0.317073,1.000000,0.812500,1.000000,1.000000
2,q2_fcs.c,q2_gtc.c,0.698673,0.371681,1.000000,0.800000,1.000000,0.800000
2,q2_afo.c,q2_dlc.c,0.697368,0.368421,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_fal.c,0.697368,0.368421,1.000000,0.800000,1.000000,0.800000
2,q2_jcvg.c,q2_rvm2.c,0.696667,0.366667,1.000000,0.800000,1.000000,0.800000
2,q2_mahf.c,q2_rvm2.c,0.696667,0.366667,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_bgnp.c,0.696667,0.291667,1.000000,0.866667,1.000000,1.000000
2,q2_gtc.c,q2_jppp.c,0.696667,0.400000,1.000000,0.800000,1.000000,0.666667
2,q2_gtc.c,q2_igds.c,0.696182,0.267241,1.000000,0.928571,1.000000,1.000000
2,q2_lrvo.c,q2_mgfm.c,0.695952,0.316667,1.000000,0.928571,1.000000,0.800000
2,q2_lrvo.c,q2_smbsa.c,0.695952,0.316667,1.000000,0.928571,1.000000,0.800000
2,q2_jppp.c,q2_wmsn.c,0.695157,0.396226,1.000000,0.800000,1.000000,0.666667
2,q2_bgnp.c,q2_mmrm.c,0.695133,0.362832,1.000000,0.800000,1.000000,0.800000
2,q2_bssah.c,q2_jcvg.c,0.694712,0.265625,1.000000,0.923077,1.000000,1.000000
2,q2_chccp.c,q2_lgof.c,0.694538,0.361345,1.000000,0.800000,1.000000,0.800000
2,q2_meso.c,q2_vgjda2.c,0.693723,0.287879,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_lrvo.c,0.693655,0.310924,1.000000,0.928571,1.000000,0.800000
2,q2_fal.c,q2_lrvo.c,0.693655,0.310924,1.000000,0.928571,1.000000,0.800000
2,q2_dgsx.c,q2_lbas2.c,0.692418,0.284615,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_dlc.c,0.692373,0.355932,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_mahf.c,0.692373,0.355932,1.000000,0.800000,1.000000,0.800000
2,q2_lrvo.c,q2_maolf.c,0.692373,0.355932,1.000000,0.800000,1.000000,0.800000
2,q2_bssah.c,q2_jppp.c,0.690934,0.432692,1.000000,0.785714,1.000000,0.500000
2,q2_chccp.c,q2_mtd.c,0.690886,0.304000,1.000000,0.928571,1.000000,0.800000
2,q2_lbas2.c,q2_meso.c,0.690780,0.226950,1.000000,1.000000,1.000000,1.000000
2,q2_afo.c,q2_lbas2.c,0.690226,0.225564,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_lbas2.c,0.690226,0.225564,1.000000,1.000000,1.000000,1.000000
2,q2_gtc.c,q2_jcvg.c,0.689611,0.300813,1.000000,0.928571,1.000000,0.800000
2,q2_lrvo.c,q2_mahf.c,0.689611,0.300813,1.000000,0.928571,1.000000,0.800000
2,q2_mgfm.c,q2_wmsn.c,0.688983,0.347458,1.000000,0.800000,1.000000,0.800000
2,q2_smbsa.c,q2_wmsn.c,0.688983,0.347458,1.000000,0.800000,1.000000,0.800000
2,q2_bssah.c,q2_chccp.c,0.688571,0.325000,1.000000,0.857143,1.000000,0.800000
2,q2_chccp.c,q2_meso.c,0.687468,0.295455,1.000000,0.928571,1.000000,0.800000
2,q2_fcs.c,q2_lbas2.c,0.687218,0.218045,1.000000,1.000000,1.000000,1.000000
2,q2_argmq.c,q2_jcvg.c,0.686317,0.326087,1.000000,0.705882,1.000000,1.000000
2,q2_bssah.c,q2_vgjda2.c,0.686099,0.244094,1.000000,0.923077,1.000000,1.000000
2,q2_lrvo.c,q2_vgjda2.c,0.683333,0.333333,1.000000,0.800000,1.000000,0.800000
2,q2_bgnp.c,q2_fcs.c,0.682619,0.283333,1.000000,0.928571,1.000000,0.800000
2,q2_bssah.c,q2_mtd.c,0.680769,0.230769,1.000000,0.923077,1.000000,1.000000
2,q2_fcs.c,q2_rvm2.c,0.680000,0.325000,1.000000,0.800000,1.000000,0.800000
2,q2_mmrm.c,q2_vgjda2.c,0.678195,0.195489,1.000000,1.000000,1.000000,1.000000
2,q2_mmrm.c,q2_mtd.c,0.677796,0.248062,1.000000,0.857143,1.000000,1.000000
2,q2_lgof.c,q2_lrvo.c,0.677731,0.319328,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_mfpc.c,0.677586,0.318966,1.000000,0.800000,1.000000,0.800000
2,q2_afo.c,q2_bgnp.c,0.677482,0.270492,1.000000,0.928571,1.000000,0.800000
2,q2_bgnp.c,q2_fal.c,0.677482,0.270492,1.000000,0.928571,1.000000,0.800000
2,q2_chccp.c,q2_mfpc.c,0.676667,0.316667,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_igds.c,0.676382,0.217742,1.000000,0.928571,1.000000,1.000000
2,q2_igds.c,q2_jppp.c,0.676079,0.327103,1.000000,0.857143,1.000000,0.666667
2,q2_bgnp.c,q2_igds.c,0.675952,0.216667,1.000000,0.928571,1.000000,1.000000
2,q2_meso.c,q2_mmrm.c,0.675630,0.242647,1.000000,0.857143,1.000000,1.000000
2,q2_dlc.c,q2_fcs.c,0.675424,0.313559,1.000000,0.800000,1.000000,0.800000
2,q2_igds.c,q2_lrvo.c,0.675236,0.214876,1.000000,0.928571,1.000000,1.000000
2,q2_barlf.c,q2_bgnp.c,0.675000,0.257812,1.000000,0.812500,1.000000,1.000000
2,q2_maolf.c,q2_rvm2.c,0.674800,0.312000,1.000000,0.800000,1.000000,0.800000
2,q2_bgnp.c,q2_mahf.c,0.674048,0.261905,1.000000,0.928571,1.000000,0.800000
2,q2_jcvg.c,q2_wmsn.c,0.673577,0.308943,1.000000,0.800000,1.000000,0.800000
2,q2_lbas2.c,q2_maolf.c,0.673386,0.237037,1.000000,0.857143,1.000000,1.000000
2,q2_fcs.c,q2_lrvo.c,0.673351,0.260163,1.000000,0.928571,1.000000,0.800000
2,q2_gtc.c,q2_mtd.c,0.672314,0.305785,1.000000,0.800000,1.000000,0.800000
2,q2_lbas2.c,q2_mgfm.c,0.671429,0.178571,1.000000,1.000000,1.000000,1.000000
2,q2_lbas2.c,q2_smbsa.c,0.671429,0.178571,1.000000,1.000000,1.000000,1.000000
2,q2_igds.c,q2_wmsn.c,0.670587,0.203252,1.000000,0.928571,1.000000,1.000000
2,q2_barlf.c,q2_lrvo.c,0.670337,0.246154,1.000000,0.812500,1.000000,1.000000
2,q2_dgsx.c,q2_lrvo.c,0.670325,0.300813,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_maolf.c,0.670325,0.300813,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_lgof.c,0.669924,0.274809,1.000000,0.866667,1.000000,0.800000
2,q2_barlf.c,q2_maolf.c,0.669632,0.317829,1.000000,0.750000,1.000000,0.800000
2,q2_barlf.c,q2_wmsn.c,0.669585,0.244275,1.000000,0.812500,1.000000,1.000000
2,q2_lgof.c,q2_rvm2.c,0.669355,0.298387,1.000000,0.800000,1.000000,0.800000
2,q2_vgjda2.c,q2_wmsn.c,0.669008,0.297521,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_mtd.c,0.668400,0.296000,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_mgfm.c,0.667500,0.312500,1.000000,0.750000,1.000000,0.800000
2,q2_barlf.c,q2_smbsa.c,0.667500,0.312500,1.000000,0.750000,1.000000,0.800000
2,q2_amfgs.c,q2_mmrm.c,0.667073,0.292683,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_jcvg.c,0.666535,0.291339,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_mmrm.c,0.666310,0.309524,1.000000,0.750000,1.000000,0.800000
2,q2_gtc.c,q2_vgjda2.c,0.665702,0.289256,1.000000,0.800000,1.000000,0.800000
2,q2_chccp.c,q2_jcvg.c,0.665625,0.289062,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_lgof.c,0.664754,0.286885,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_bssah.c,0.664171,0.264000,1.000000,0.857143,1.000000,0.800000
2,q2_dlc.c,q2_mtd.c,0.663821,0.284553,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_mtd.c,0.662176,0.265734,1.000000,0.705882,1.000000,1.000000
2,q2_amfgs.c,q2_vgjda2.c,0.662000,0.280000,1.000000,0.800000,1.000000,0.800000
2,q2_lrvo.c,q2_meso.c,0.661138,0.229630,1.000000,0.928571,1.000000,0.800000
2,q2_chccp.c,q2_vgjda2.c,0.661111,0.277778,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_bssah.c,0.661092,0.246479,1.000000,0.750000,1.000000,1.000000
2,q2_chccp.c,q2_igds.c,0.660604,0.178295,1.000000,0.928571,1.000000,1.000000
2,q2_mfpc.c,q2_rvm2.c,0.660569,0.276423,1.000000,0.800000,1.000000,0.800000
2,q2_mgfm.c,q2_rvm2.c,0.660236,0.275591,1.000000,0.800000,1.000000,0.800000
2,q2_rvm2.c,q2_smbsa.c,0.660236,0.275591,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_mfpc.c,0.659960,0.293651,1.000000,0.750000,1.000000,0.800000
2,q2_dlc.c,q2_igds.c,0.659686,0.176000,1.000000,0.928571,1.000000,1.000000
2,q2_barlf.c,q2_igds.c,0.659389,0.198473,1.000000,0.866667,1.000000,1.000000
2,q2_gtc.c,q2_mmrm.c,0.658197,0.270492,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_meso.c,0.656870,0.267176,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_vgjda2.c,0.656582,0.251748,1.000000,0.705882,1.000000,1.000000
2,q2_lbas2.c,q2_mfpc.c,0.656183,0.194030,1.000000,0.857143,1.000000,1.000000
2,q2_bgnp.c,q2_mgfm.c,0.656107,0.217054,1.000000,0.928571,1.000000,0.800000
2,q2_bgnp.c,q2_smbsa.c,0.656107,0.217054,1.000000,0.928571,1.000000,0.800000
2,q2_abscl.c,q2_barlf.c,0.655882,0.227941,1.000000,0.764706,1.000000,1.000000
2,q2_dlc.c,q2_mgfm.c,0.655600,0.264000,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_smbsa.c,0.655600,0.264000,1.000000,0.800000,1.000000,0.800000
2,q2_lbas2.c,q2_lrvo.c,0.654782,0.213740,1.000000,0.928571,1.000000,0.800000
2,q2_bgnp.c,q2_dgsx.c,0.654762,0.261905,1.000000,0.800000,1.000000,0.800000
2,q2_dlc.c,q2_lbas2.c,0.654762,0.261905,1.000000,0.800000,1.000000,0.800000
2,q2_bssah.c,q2_wmsn.c,0.654571,0.240000,1.000000,0.857143,1.000000,0.800000
2,q2_igds.c,q2_rvm2.c,0.653901,0.161538,1.000000,0.928571,1.000000,1.000000
2,q2_amfgs.c,q2_meso.c,0.653704,0.259259,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_dlc.c,0.651875,0.200000,1.000000,0.812500,1.000000,1.000000
2,q2_bssah.c,q2_gtc.c,0.651371,0.232000,1.000000,0.857143,1.000000,0.800000
2,q2_jcvg.c,q2_mmrm.c,0.651035,0.181159,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_mmrm.c,0.650000,0.250000,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_dgsx.c,0.649963,0.268657,1.000000,0.750000,1.000000,0.800000
2,q2_barlf.c,q2_mahf.c,0.649963,0.268657,1.000000,0.750000,1.000000,0.800000
2,q2_afo.c,q2_barlf.c,0.649370,0.267176,1.000000,0.750000,1.000000,0.800000
2,q2_barlf.c,q2_fal.c,0.649370,0.267176,1.000000,0.750000,1.000000,0.800000
2,q2_bssah.c,q2_igds.c,0.649107,0.201613,1.000000,0.923077,1.000000,0.800000
2,q2_chccp.c,q2_lbas2.c,0.648118,0.197080,1.000000,0.928571,1.000000,0.800000
2,q2_barlf.c,q2_bssah.c,0.646970,0.242424,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_rvm2.c,0.646161,0.185714,1.000000,0.812500,1.000000,1.000000
2,q2_lbas2.c,q2_lgof.c,0.643820,0.163121,1.000000,0.857143,1.000000,1.000000
2,q2_bssah.c,q2_dlc.c,0.643611,0.212598,1.000000,0.857143,1.000000,0.800000
2,q2_chccp.c,q2_jppp.c,0.643333,0.266667,1.000000,0.800000,1.000000,0.666667
2,q2_mtd.c,q2_wmsn.c,0.643023,0.232558,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_fcs.c,0.642500,0.250000,1.000000,0.750000,1.000000,0.800000
2,q2_gtc.c,q2_meso.c,0.641852,0.229630,1.000000,0.800000,1.000000,0.800000
2,q2_meso.c,q2_wmsn.c,0.641176,0.227941,1.000000,0.800000,1.000000,0.800000
2,q2_bgnp.c,q2_mtd.c,0.637942,0.171642,1.000000,0.928571,1.000000,0.800000
2,q2_bssah.c,q2_rvm2.c,0.637359,0.196970,1.000000,0.857143,1.000000,0.800000
2,q2_mtd.c,q2_rvm2.c,0.637218,0.218045,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_mmrm.c,0.636963,0.202703,1.000000,0.705882,1.000000,1.000000
2,q2_igds.c,q2_mgfm.c,0.636696,0.195312,1.000000,0.857143,1.000000,0.800000
2,q2_igds.c,q2_smbsa.c,0.636696,0.195312,1.000000,0.857143,1.000000,0.800000
2,q2_bgnp.c,q2_maolf.c,0.635496,0.213740,1.000000,0.800000,1.000000,0.800000
2,q2_igds.c,q2_maolf.c,0.635495,0.192308,1.000000,0.857143,1.000000,0.800000
2,q2_argmq.c,q2_mfpc.c,0.635033,0.157895,1.000000,0.812500,1.000000,1.000000
2,q2_dlc.c,q2_jppp.c,0.634972,0.245763,1.000000,0.800000,1.000000,0.666667
2,q2_igds.c,q2_mmrm.c,0.634762,0.190476,1.000000,0.857143,1.000000,0.800000
2,q2_argmq.c,q2_bgnp.c,0.630719,0.251799,1.000000,0.666667,1.000000,0.800000
2,q2_bgnp.c,q2_vgjda2.c,0.630620,0.201550,1.000000,0.800000,1.000000,0.800000
2,q2_lrvo.c,q2_mmrm.c,0.630620,0.201550,1.000000,0.800000,1.000000,0.800000
2,q2_afo.c,q2_argmq.c,0.630055,0.185430,1.000000,0.705882,1.000000,1.000000
2,q2_argmq.c,q2_fal.c,0.630055,0.185430,1.000000,0.705882,1.000000,1.000000
2,q2_bgnp.c,q2_lgof.c,0.630000,0.200000,1.000000,0.800000,1.000000,0.800000
2,q2_mmrm.c,q2_wmsn.c,0.630000,0.200000,1.000000,0.800000,1.000000,0.800000
2,q2_bgnp.c,q2_mfpc.c,0.628740,0.196850,1.000000,0.800000,1.000000,0.800000
2,q2_igds.c,q2_mfpc.c,0.628413,0.174603,1.000000,0.857143,1.000000,0.800000
2,q2_bgnp.c,q2_jcvg.c,0.628195,0.195489,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_dgsx.c,0.628140,0.180645,1.000000,0.705882,1.000000,1.000000
2,q2_argmq.c,q2_mahf.c,0.628140,0.180645,1.000000,0.705882,1.000000,1.000000
2,q2_amfgs.c,q2_jppp.c,0.627724,0.227642,1.000000,0.800000,1.000000,0.666667
2,q2_jppp.c,q2_rvm2.c,0.627724,0.227642,1.000000,0.800000,1.000000,0.666667
2,q2_bgnp.c,q2_meso.c,0.627619,0.145833,1.000000,0.928571,1.000000,0.800000
2,q2_argmq.c,q2_fcs.c,0.627406,0.178808,1.000000,0.705882,1.000000,1.000000
2,q2_abscl.c,q2_bgnp.c,0.627349,0.138686,1.000000,0.812500,1.000000,1.000000
2,q2_jppp.c,q2_mmrm.c,0.627241,0.293103,1.000000,0.733333,1.000000,0.500000
2,q2_abscl.c,q2_dlc.c,0.626947,0.137681,1.000000,0.812500,1.000000,1.000000
2,q2_abscl.c,q2_lrvo.c,0.626947,0.137681,1.000000,0.812500,1.000000,1.000000
2,q2_mmrm.c,q2_rvm2.c,0.626840,0.143885,1.000000,0.928571,1.000000,0.800000
2,q2_barlf.c,q2_mtd.c,0.625953,0.208633,1.000000,0.750000,1.000000,0.800000
2,q2_bssah.c,q2_lrvo.c,0.625238,0.166667,1.000000,0.857143,1.000000,0.800000
2,q2_fcs.c,q2_igds.c,0.623688,0.162791,1.000000,0.857143,1.000000,0.800000
2,q2_abscl.c,q2_gtc.c,0.623674,0.129496,1.000000,0.812500,1.000000,1.000000
2,q2_abscl.c,q2_wmsn.c,0.623304,0.128571,1.000000,0.812500,1.000000,1.000000
2,q2_afo.c,q2_igds.c,0.623187,0.161538,1.000000,0.857143,1.000000,0.800000
2,q2_fal.c,q2_igds.c,0.623187,0.161538,1.000000,0.857143,1.000000,0.800000
2,q2_argmq.c,q2_dlc.c,0.622958,0.232394,1.000000,0.666667,1.000000,0.800000
2,q2_igds.c,q2_lgof.c,0.622694,0.160305,1.000000,0.857143,1.000000,0.800000
2,q2_lbas2.c,q2_rvm2.c,0.622464,0.181159,1.000000,0.800000,1.000000,0.800000
2,q2_igds.c,q2_mtd.c,0.622208,0.159091,1.000000,0.857143,1.000000,0.800000
2,q2_dgsx.c,q2_igds.c,0.621258,0.156716,1.000000,0.857143,1.000000,0.800000
2,q2_igds.c,q2_mahf.c,0.621258,0.156716,1.000000,0.857143,1.000000,0.800000
2,q2_acmm.c,q2_barlf.c,0.621233,0.178082,1.000000,0.666667,1.000000,1.000000
2,q2_abscl.c,q2_amfgs.c,0.619097,0.118056,1.000000,0.812500,1.000000,1.000000
2,q2_jppp.c,q2_lrvo.c,0.618634,0.204918,1.000000,0.800000,1.000000,0.666667
2,q2_abscl.c,q2_igds.c,0.617410,0.093525,1.000000,0.866667,1.000000,1.000000
2,q2_argmq.c,q2_mgfm.c,0.614110,0.145570,1.000000,0.705882,1.000000,1.000000
2,q2_argmq.c,q2_smbsa.c,0.614110,0.145570,1.000000,0.705882,1.000000,1.000000
2,q2_lbas2.c,q2_wmsn.c,0.613768,0.159420,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_maolf.c,0.613382,0.143750,1.000000,0.705882,1.000000,1.000000
2,q2_abscl.c,q2_rvm2.c,0.612971,0.102740,1.000000,0.812500,1.000000,1.000000
2,q2_igds.c,q2_vgjda2.c,0.612707,0.135338,1.000000,0.857143,1.000000,0.800000
2,q2_abscl.c,q2_chccp.c,0.612691,0.102041,1.000000,0.812500,1.000000,1.000000
2,q2_dlc.c,q2_mmrm.c,0.612687,0.156716,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_jppp.c,0.612244,0.207692,1.000000,0.750000,1.000000,0.666667
2,q2_barlf.c,q2_jcvg.c,0.611466,0.172414,1.000000,0.750000,1.000000,0.800000
2,q2_argmq.c,q2_meso.c,0.611304,0.138554,1.000000,0.705882,1.000000,1.000000
2,q2_igds.c,q2_jcvg.c,0.611126,0.131387,1.000000,0.857143,1.000000,0.800000
2,q2_gtc.c,q2_lbas2.c,0.610870,0.152174,1.000000,0.800000,1.000000,0.800000
2,q2_fcs.c,q2_jppp.c,0.610000,0.250000,1.000000,0.733333,1.000000,0.500000
2,q2_afo.c,q2_jppp.c,0.609174,0.247934,1.000000,0.733333,1.000000,0.500000
2,q2_fal.c,q2_jppp.c,0.609174,0.247934,1.000000,0.733333,1.000000,0.500000
2,q2_amfgs.c,q2_lbas2.c,0.609155,0.147887,1.000000,0.800000,1.000000,0.800000
2,q2_argmq.c,q2_lgof.c,0.608713,0.132075,1.000000,0.705882,1.000000,1.000000
2,q2_barlf.c,q2_lbas2.c,0.608707,0.165517,1.000000,0.750000,1.000000,0.800000
2,q2_igds.c,q2_lbas2.c,0.608206,0.124088,1.000000,0.857143,1.000000,0.800000
2,q2_barlf.c,q2_vgjda2.c,0.606836,0.160839,1.000000,0.750000,1.000000,0.800000
2,q2_argmq.c,q2_lrvo.c,0.606190,0.190476,1.000000,0.666667,1.000000,0.800000
2,q2_dgsx.c,q2_jppp.c,0.606000,0.240000,1.000000,0.733333,1.000000,0.500000
2,q2_jppp.c,q2_mahf.c,0.606000,0.240000,1.000000,0.733333,1.000000,0.500000
2,q2_igds.c,q2_meso.c,0.605794,0.118056,1.000000,0.857143,1.000000,0.800000
2,q2_barlf.c,q2_meso.c,0.602631,0.150327,1.000000,0.750000,1.000000,0.800000
2,q2_argmq.c,q2_wmsn.c,0.601849,0.142857,1.000000,0.764706,1.000000,0.800000
2,q2_argmq.c,q2_chccp.c,0.600588,0.176471,1.000000,0.666667,1.000000,0.800000
2,q2_jppp.c,q2_lbas2.c,0.598889,0.222222,1.000000,0.733333,1.000000,0.500000
2,q2_abscl.c,q2_acmm.c,0.598322,0.120805,1.000000,0.666667,1.000000,1.000000
2,q2_argmq.c,q2_rvm2.c,0.594935,0.162338,1.000000,0.666667,1.000000,0.800000
2,q2_abscl.c,q2_lbas2.c,0.594914,0.131034,1.000000,0.750000,1.000000,0.800000
2,q2_jppp.c,q2_meso.c,0.594211,0.210526,1.000000,0.733333,1.000000,0.500000
2,q2_acmm.c,q2_dlc.c,0.593720,0.094595,1.000000,0.705882,1.000000,1.000000
2,q2_acmm.c,q2_lrvo.c,0.593720,0.094595,1.000000,0.705882,1.000000,1.000000
2,q2_jppp.c,q2_mgfm.c,0.591890,0.204724,1.000000,0.733333,1.000000,0.500000
2,q2_jppp.c,q2_smbsa.c,0.591890,0.204724,1.000000,0.733333,1.000000,0.500000
2,q2_abscl.c,q2_jcvg.c,0.591480,0.122449,1.000000,0.750000,1.000000,0.800000
2,q2_acmm.c,q2_bgnp.c,0.591017,0.087838,1.000000,0.705882,1.000000,1.000000
2,q2_jppp.c,q2_maolf.c,0.590620,0.201550,1.000000,0.733333,1.000000,0.500000
2,q2_abscl.c,q2_mmrm.c,0.590052,0.118881,1.000000,0.750000,1.000000,0.800000
2,q2_jppp.c,q2_vgjda2.c,0.589365,0.198413,1.000000,0.733333,1.000000,0.500000
2,q2_abscl.c,q2_bssah.c,0.588621,0.096552,1.000000,0.800000,1.000000,0.800000
2,q2_acmm.c,q2_gtc.c,0.587882,0.080000,1.000000,0.705882,1.000000,1.000000
2,q2_acmm.c,q2_wmsn.c,0.587670,0.079470,1.000000,0.705882,1.000000,1.000000
2,q2_abscl.c,q2_mfpc.c,0.587570,0.112676,1.000000,0.750000,1.000000,0.800000
2,q2_acmm.c,q2_amfgs.c,0.587051,0.077922,1.000000,0.705882,1.000000,1.000000
2,q2_abscl.c,q2_afo.c,0.586638,0.110345,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_fal.c,0.586638,0.110345,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_vgjda2.c,0.586638,0.110345,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_lgof.c,0.586336,0.109589,1.000000,0.750000,1.000000,0.800000
2,q2_dfm.c,q2_dsob.c,0.586219,0.151659,0.777778,0.800000,1.000000,1.000000
2,q2_abscl.c,q2_mgfm.c,0.586037,0.108844,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_mtd.c,0.586037,0.108844,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_smbsa.c,0.586037,0.108844,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_dgsx.c,0.585453,0.107383,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_mahf.c,0.585453,0.107383,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_maolf.c,0.585453,0.107383,1.000000,0.750000,1.000000,0.800000
2,q2_jppp.c,q2_lgof.c,0.585000,0.187500,1.000000,0.733333,1.000000,0.500000
2,q2_argmq.c,q2_gtc.c,0.584545,0.136364,1.000000,0.666667,1.000000,0.800000
2,q2_acmm.c,q2_rvm2.c,0.584269,0.070968,1.000000,0.705882,1.000000,1.000000
2,q2_amfgs.c,q2_argmq.c,0.583165,0.132911,1.000000,0.666667,1.000000,0.800000
2,q2_acmm.c,q2_chccp.c,0.581360,0.063694,1.000000,0.705882,1.000000,1.000000
2,q2_acmm.c,q2_igds.c,0.581167,0.046667,1.000000,0.750000,1.000000,1.000000
2,q2_abscl.c,q2_fcs.c,0.580856,0.095890,1.000000,0.750000,1.000000,0.800000
2,q2_argmq.c,q2_igds.c,0.580327,0.111111,1.000000,0.705882,1.000000,0.800000
2,q2_jppp.c,q2_mfpc.c,0.579841,0.174603,1.000000,0.733333,1.000000,0.500000
2,q2_jcvg.c,q2_jppp.c,0.579697,0.174242,1.000000,0.733333,1.000000,0.500000
2,q2_argmq.c,q2_barlf.c,0.575956,0.128049,1.000000,0.631579,1.000000,0.800000
2,q2_acmm.c,q2_lbas2.c,0.574741,0.119205,1.000000,0.647059,1.000000,0.800000
2,q2_argmq.c,q2_jppp.c,0.570540,0.197183,1.000000,0.611111,1.000000,0.500000
2,q2_acmm.c,q2_mmrm.c,0.570012,0.107383,1.000000,0.647059,1.000000,0.800000
2,q2_abscl.c,q2_meso.c,0.570000,0.068750,1.000000,0.750000,1.000000,0.800000
2,q2_abscl.c,q2_jppp.c,0.569746,0.101449,1.000000,0.750000,1.000000,0.666667
2,q2_jppp.c,q2_mtd.c,0.566716,0.141791,1.000000,0.733333,1.000000,0.500000
2,q2_acmm.c,q2_jcvg.c,0.565769,0.096774,1.000000,0.647059,1.000000,0.800000
2,q2_abscl.c,q2_argmq.c,0.563761,0.097561,1.000000,0.631579,1.000000,0.800000
2,q2_acmm.c,q2_afo.c,0.561046,0.084967,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_fal.c,0.561046,0.084967,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_vgjda2.c,0.561046,0.084967,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_lgof.c,0.560825,0.084416,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_mgfm.c,0.560607,0.083871,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_smbsa.c,0.560607,0.083871,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_dgsx.c,0.560180,0.082803,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_mahf.c,0.560180,0.082803,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_maolf.c,0.560180,0.082803,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_bssah.c,0.559099,0.064935,1.000000,0.687500,1.000000,0.800000
2,q2_acmm.c,q2_mfpc.c,0.558847,0.079470,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_fcs.c,0.555630,0.071429,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_mtd.c,0.555084,0.070064,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_meso.c,0.543627,0.041420,1.000000,0.647059,1.000000,0.800000
2,q2_acmm.c,q2_argmq.c,0.540246,0.069364,1.000000,0.550000,1.000000,0.800000
2,q2_acmm.c,q2_jppp.c,0.532392,0.046667,1.000000,0.647059,1.000000,0.666667
2,q2_afo.c,q2_fem.c,0.301313,0.130178,0.454545,0.555556,0.000000,0.750000
2,q2_fal.c,q2_fem.c,0.301313,0.130178,0.454545,0.555556,0.000000,0.750000
2,q2_dgsx.c,q2_fem.c,0.300109,0.127168,0.454545,0.555556,0.000000,0.750000
2,q2_fem.c,q2_mahf.c,0.300109,0.127168,0.454545,0.555556,0.000000,0.750000
2,q2_fem.c,q2_lgof.c,0.298365,0.122807,0.454545,0.555556,0.000000,0.750000
